11610	351
13307	8 197 365 156
12636	128 254
14890	135
7363	177 284 26
12931	15 17 38
8416	17 640
3732	517 151
5312	6
4016	8 612 130
9241	351
13323	84 163 26
11356	126 34
1491	212 165 211 210
5122	334 20
6345	71 189
4812	26
12877	103 230
12783	26
11647	183
569	61
11605	17 257 459
10258	139 220
6533	213
6694	76 26
66	77 13 188
5942	95 688
10377	6
4394	8 187 190
2668	497 140 96
1884	373 17 38
811	241
775	24 72
7211	266 17 611 267
773	12
11664	121 148 73
9215	71 133
13953	152 79
13202	497 96
11918	110 244
1281	52 45
1172	382 17 22
9323	105
11782	0 681 393
10188	96 30 111
6609	119 168 327 6
5137	24
8953	54
11112	27 163 28 30
11413	796
522	53 87 165 88
11133	9 132 154 26
22	79
841	53
6769	366
5548	8 9
7662	204 79 73
14641	168
6395	43
14020	153
693	120 133 103 108
10313	229
7980	107 395 26
9440	112 66 77 133 345 132
4045	12 13 128
659	529 10
3013	53
1474	221 265 768
8365	151 461
7516	125 488
11625	292 560 14
7185	53 737 754
8983	51 180
9375	26 118
1833	99 108 11 86 295 61
589	105 188 823
10581	87
5634	17 38
11050	9 128 86 13 26
10372	222
421	20
8137	8 120
6224	120 12 160 10
14574	124 918 59 52 691
4861	43
3251	316
11124	24 103 324 94
12301	11 95
12946	128 297 296 12
4453	351
1727	53 859
14498	13 118
6879	28 96
4726	24
10069	17 43 136
8269	342 148 73
5987	11 95
13486	8 755 110
11983	8 9
12689	38
11303	66 118 12 13
5832	17 257 215
11811	367
7984	284 84 26 17 38
1082	66
11461	103 68 70 187 132
10433	152 79 398 112
14862	11 95 143 10
9416	79 301 75
645	83 64 268
6450	247 26
15019	248 72 340 56 26 188 132
14164	26 25
8255	71 85 26 25 86
13491	622
2669	0 96
134	17 18 23
4084	17 468 38 107
3564	71 190 127
12623	357
5392	125
6585	43
6876	240 32 117 241
14998	51
8204	51
8588	334 20
10279	195 193 194 80
8465	97
13975	26
5852	83 64
12366	79
6027	89 152 79
324	120 103
13842	24
13678	61
5086	107 26
8895	6
5533	9 8
431	88
3479	284 118
6883	15 17 551 38
10673	4
13470	374
11912	24
13773	79
3851	86 123 154 188 132
6676	42 366 661 23 122 17
13857	351
7998	61
6004	698
10008	43
8686	32
1096	500 52 45
14430	125 220 488 198
10501	135 43
119	241 151 478
2573	230
12304	118 164
9472	87
366	570 17 38
9623	198 153
14752	103 529
13325	17 213
9202	595 107 25 26
11556	80 81
10170	28
11186	181 26
12873	246 5
1651	248 9 154 105 188 132
10023	23
2496	577 17 42 38
3563	32
10693	38
1064	66 284
3935	183 250 272 227
1242	71 190 534 127
10549	351
11930	39 26
8106	66 49
14706	133 61 513 130
8455	6 47
2056	17 551 38 337
10651	154 105
13386	24
5914	135
14501	8 9 130
1489	583 365 11 130
12658	8
9347	107 26
5812	28 111 132
14599	53 421 425
9502	26
14676	365 231 620 126 34 268 621 170
8960	55 26
3312	123 144 79 188 133 132 73
10658	340 9 667 92 339 8 429 294 319 438 130
346	295 61
10095	126 43
7979	258 17 662 389 239
2117	227 665
9933	110 95 98 11
11901	201 151 38
5421	347
11300	21 22 38 23
14540	127 26
1961	557 135
5399	126 34
5668	126 34
9302	9 8
1006	43
885	158 159
13727	13 128
1836	20 237
8576	11
12242	204 66
3283	11
6590	366 23
11259	10
10120	17 492 261 23
903	32 199 25 200 112
13093	17 38
14369	204 66
2067	71 133 108 76 132
13275	103 123 10
10498	21 183 709 272
2128	71 9
5224	17
13168	26
12035	123 105 94 8 188 582
14767	71
13505	152 490 79
6211	6 142
1208	103 107
2170	259 17
12158	6 735
10878	135 151
6502	151 723
9118	80 194 195
7333	53 677
1356	183 272
99	306 169 506 307
11714	382 17 38
12470	26
12081	17 38 696 43
228	695 43 31
11611	17 475 684 38
810	71 133 132
4161	124 52 585
501	128 297 296 12
3428	59 644 83 64
13971	374 375 262 4 6
2287	66 49
13280	8 107 26
10114	256 432 433 434
14415	183
3189	55 26
8101	6 656
5579	110
13676	366 17 23
14710	376 236 831 26
4004	644 43
9321	103
5153	222
9861	17 483 38
2597	183
1025	26
6723	535 17 38
4282	6 184 704
9671	11 293 260 99
11260	32
2671	107 14
9198	21 17
9823	110
6285	43
6024	213 611
3229	365 83 465 64 180
5871	20 678
2632	54
10493	53
997	88
9443	28
4050	161 17 38
12973	87 88
3088	597 389 239 139 258 17
6180	165 282
2243	6
9307	54
3256	75 152 79 130
7773	77 69 10
2281	118
6864	11
5798	17 781 750 23
8945	323 260 178 11 99 61
5826	578 95 143
3325	126 135 355
13055	11 99 61
4247	43
14602	71 287 357
8476	54
9454	71 133
10513	120 103 130
11712	151
10422	126
8222	85 25 26
12932	114 103 104
3665	230
2244	32 34 35
12128	110 132
6426	351
9550	32
14736	180 42 51 52
12569	0 393
7849	98 11
9546	32
9566	66 13 112
10348	554 410 241
14384	728
12955	302
3243	137 49
8226	698
4042	17 38
1899	248 88
3033	84 26 300
12291	228
14853	8
12815	87 14
43	118
3638	165 349
2711	10 112
12068	8 89
12947	259
5200	8
2780	126
11532	51 52
9160	17 136
9399	314 17 38
10003	71 9 383 132
8836	183 737
3025	211
9938	87
1760	526 17 18 386 38
7125	213
6736	71 93 127
3995	258 382 259 17 38
5875	135
7274	448 158 712 713 205
9840	126
8732	328
14753	180 11 99 61
4977	45 52
12353	139
14252	20 370 19
7827	135 151
296	120 133 79
5919	290 135 557 38 272
14169	241
4088	151
1440	307
6051	328 453 911
7193	144 112 66 188 204 133
1217	11
13465	275 85 86
14875	124 52 691
11940	730 337
1875	24
63	21 17 22 23
10639	129 26
8074	81
3059	258 139 239
8668	32 8 110 132
12332	21 250 227 116 126
2301	276 26
14149	9
4919	123 105
10758	54
14341	241 151 409
1157	26
13342	20
8803	304 20
4483	0 681 393
4615	100 615
1090	309
11763	66
2815	165
14803	258 38 239 767
3842	17 38
7952	24 72 26
9056	213 136 845
10509	246 5 494 559
7930	6 142
11301	6 426
8046	126 34
727	71
9306	89 38 64 83
2033	251
6873	6
11886	107 26
14016	13
11080	153
2939	8
10111	883 42 52
7621	8 197 365 156
4454	71 189
13043	162 6 207
1001	107 26
242	351
1660	66
10272	258 17 239
9428	53 421 425
5541	125 423 198 662
4077	43 107
7486	110
1806	32 117 116
3949	103
13266	373
3291	32
13947	165 210
13578	151
13028	248 79
9902	21 303 17 38
14546	53 830 421
9137	9
4005	20
2593	24
7397	107 26
6325	43
3140	622 158 746 159
6120	71 72 160
12105	517 151
11792	162 779 6
6398	24 333 98 108 86
8270	
12160	24
7356	11 99 260 140
12751	126 34 215
5757	17 625 38
24	118
5758	124 644 83 64
5802	295 12 331
756	71 9
6966	66 10
13356	32 56
9681	571 213 17 38
13914	224 121 73
1428	71 97 452 26
5092	55 56 26
12694	126
3318	224 73
5901	118
7337	24
6377	36 506 37
6777	26
7908	26
8846	27 132 28 30 26
9515	387
6667	17 257
6547	85 86 118
2719	43 437
1214	198 422
14134	17 136
14857	277 23
2553	43
7603	120 13 12
4028	24
12514	87 88
11340	20
10388	68 70 318
14993	24
1845	920
8956	71 127
14635	152 89 79
12977	17 38
6977	698
2790	59
9675	15 17 827 38
13441	525 43
3162	111 28 94 30 132
12232	13 128
11409	248 295 284
8171	718 87 88
11658	25 26
11382	120 103
14458	355 163 465 31
4857	79
11075	20
7931	248 365 26 132
13173	6 495 43
12726	364 5
5636	6 262 4 207
5915	133 108
9752	254 362 61
6050	106 25 5
8707	133 66 13
10001	17 18 405
4888	6 4
833	128
12188	8 9
3370	11 293
13874	11
9229	224 518 366 23
6083	146 26
5899	6 185
9977	6
9005	6
859	38
774	32
14629	84 26
1119	109
7713	351
14654	79
1570	53 560
118	61
9494	43
11223	128
7110	17 23 358
8868	38
2604	8 61
12732	188 105
1386	71
11068	59 52
13738	135
1228	13 128
9418	142
4791	25 108
12247	32 502 394 85 112
14751	683 108
10526	313 139 561 17 258
3991	142 504 537
12684	32 11 180
1457	96
13817	53 339
8703	228
596	61
12523	43 437
13877	110 9 8
2874	71 365
2769	135
9627	328
2446	124 59 45
2093	6
5931	24 324 26 25 94
1017	797 87 88 292
14883	6 17 38 911
1918	105
8420	313 139 17 258
10819	129 26
6592	248 204 66 49
2025	275 12 10
11233	103 529 108 188 10
14148	83 64 65
1182	8 110 156
10075	88
11963	32 385
677	228
10712	648 224 38
3050	107 26
14643	295 12
8446	9 130
7393	130 66 49 118 331
4349	135 43 632
6329	26
9367	43
7311	53 163 42 40 14
9441	126 34
9991	28
14328	124 45
7702	316
14825	168
2533	107 26
12591	248 123 105 56 8 188 132
6829	20
1137	11 95 12 13
4339	8 110
13843	351
13071	183 272
11200	248 365 11 99
3376	9 188
14064	351
3534	272
14354	105
7772	53 87
7792	24 108
550	27 28 29 30 31
5108	8 110 73
12663	135 255
12552	71
6193	224 206 672 480
3808	52 51
5683	17 459
9888	135 171 172
4563	51
14965	377 26
2864	258 15 17
2342	335
2634	248 25 516
4741	85 814 3
10229	26
14743	103
12513	126 34
2383	24 568 775
7917	6 4 631
1719	87 88
13735	12 118 13 10 61
609	17 257
594	421
14974	93 126
3868	11 260 99
4233	152 89 79 73
11791	71 133 76
6781	17 38
4955	61
5536	222
9787	374 6 4 142
14504	61
5627	198 222
4182	228
4433	326 83 64
10273	266 17 267
10670	32 34 35
6704	32 34
3341	6
9325	383 295 132
9637	
5823	103 301 300
9057	8 9 110 98 132
2722	95 66 112
10107	345 66 112
14326	554 241
13515	8 120 130
6475	335 211
12415	17 625 38
4954	6 106
6536	20 237
11703	310 309 51
6898	318 12 10
6184	64
4845	38
13615	129 56
13520	135
3846	26
3922	126 585
13526	17 38
9867	6 585
337	144 132 121 148 73
11640	14
14662	45
4885	126
6319	103
2659	713 107
11446	508 17 38
13542	514 26
6487	77 177 26
5580	649 17 38
1359	612 85 105
12528	12 66 92 412 11 754
1579	51
10548	365 231 620 126 268 621
5315	248 9 189 71 190 26 127 318 61 132
4801	183
1990	247 25
9146	53
11307	104 188 10
10025	135 171 172
61	227 270
6642	8 123 111 578 105
330	247 615 494
2791	439
3657	152 79
732	228
4665	356
519	170 126 33 34 268
12007	55 26
14535	133 12 301 13
7133	187 130 104 103 132
2173	54
5477	38
3632	52 51
12487	43
7937	18 17 264
1288	26
993	293 61
3600	26 514 112
10636	95 143 11 10 295
8976	259
10296	13
3605	120 89 79
10530	126 446
679	153 768
13205	508 17 445 38
10132	287 579 26
14274	120 26
11884	754
9271	128
11909	8 9 377
738	125 198
4382	93 88 686
7404	28
8360	21 441 43 442
240	126 621
12377	177 128
2687	347
3550	88 107
10007	550 40 126 42 163 172 135
12193	165
7303	507 13 233 118
6495	626
9699	66 118 12 13
7488	604
12076	26
13994	71
454	61
2866	17 38
12930	129
864	61
3295	222
12604	52 51
397	17 153 38
13659	26 377 108 86
3519	88
339	242 41
3164	6
7215	11
14394	114 67
2150	24
15038	135
12666	124 52
9508	32 43 902
2564	103
7655	26
1738	622 73
9374	161 141
5442	6 773 4
6390	68 578 69 103 111
14821	17 38
939	17 267
9461	377 801 43 284 87
8992	126 445 446
14226	248 88 377
3179	482 142
429	32 385 42
709	6
2118	43
6679	84 85 86 26
5861	517 151 461
4652	248 14
10384	53 107
512	71 189
6665	295 99 61
6055	12 301 11 13 10
3143	68 70 103 301
1195	17 213
3117	20
8957	135
14457	165
3773	159 11 746 622 158 73
2167	351
10320	290 135 284
10216	126 347 195
930	66 12 118
7954	328
717	10 295 12 13
7461	26
6571	88
5763	430 85
12763	20 237
14462	88
6808	71 133 190 127
4905	66 50
6397	26
3673	32
3441	103
10435	213
4856	247 85 26
2257	32
357	87 88
3821	508 706 17 38
1786	12 66 11 13 10
8623	313 139 17 258
11988	126
4565	165 476
12127	28
12631	106 25 5
14863	126
11360	622
3574	53
3755	55 26
8210	32
2065	153
5956	66
7221	38
1391	43 437
1396	124 52 691
910	87
6755	6 540 4
13863	6
4125	32 226
3571	103 230 10
11934	410 151 241
1655	124 774 52
6234	183
12787	246 436 5 45 559
2936	21 17 22 23
12234	107 26
9463	317
11058	772 4
44	15 17 18
14052	13 188 128
637	120 130 156
11056	607 329 685 17 213
1327	24 340 26 568
12067	144 66 11 49 188 10 318 130
1095	213 136
13469	11
4307	328 123 56
11479	13
4731	8 123
713	21 17 291
9975	183 730
11843	61
11783	79
8641	95 12 143 144 11 13 188 10
4345	132 206 672 144
3184	529 12 11 10 103
5079	81
12265	32
390	328 86 798
11107	123 188 105
7462	24
8722	24 324 86
7803	103
884	52 51
14269	301 130
5371	306 873 169
3242	41 42 44 17 38 43
3160	107 13 26
1244	77
625	43 241
5335	129 26
5986	11 13 143 10
556	8
11364	351
6416	26 61
10350	6
8228	8 188 108
10975	150 14
8702	0 393 73
14872	17 38
10714	4 142
13867	351
13913	84 26 86
14158	364 5
417	100 23
2984	88 292
42	171
13778	431 11
10278	53 552 421
4491	17 38
6355	53
6980	351
8715	365 231 620 126 34 268 446 621 170
10788	123 154
4572	358 23 366 359 17 261
13987	32 226 26
8948	126 135
5285	54
14685	14
11143	27 28 30 580
1707	248 187 26 112 132
9947	87 88
10849	403 121 122 224
10825	26
13355	690 43 691
1395	625 38
2964	24 333
5423	53 647
5159	279 440 688 26 98 659 681
9284	443
3357	12 383 295 297 301 174 132
10832	17 380 38
13115	26
14839	171
3358	783 12 10
13761	133 26 118
12746	306 506 274
908	83 64 762
5508	351
11944	6 4
10086	230 10
7099	28
7517	17 267
9921	183 21 709
10674	17 317
14019	107 26
8216	126 34
10520	96
11743	74
11807	183 270 594 272
8425	45
14538	66 49
1975	6 141 185 481 142
9677	53
13981	71 357 300
2387	17 261 23
8135	71
6003	26
8004	135 43 64 83
9797	61
722	652 485 213 17 38
10004	103 230
12759	126 17 347 38
11515	319 11 61
11595	247 579 26
15059	241 151 409
9266	32
2277	0 393
9817	630 6
8400	71 133 9 190 127
7508	24
13274	156 188 154 105
10817	61
7097	11
12941	340 89 132 79 152
10487	248 8 190 683 818 132
5740	20 19 370
8815	71
405	508 69 144
8847	6 4 262
2415	183 250 570 234 270
11081	8 9
3887	28
6218	71 133 108
5025	
1794	827 238 15 649 17 38 222
8051	8 163 110 86
11377	106 25 5
14002	183 250 341 272
2099	241
14445	24
14713	0 393 94 582 681 132
13321	154 806 105 188 122 158
6359	183 272
4743	153
12738	32
7166	41 42 44 17 38
7093	43 107
14904	412 26
11897	24 72 248 26 132
11789	38
7351	364
1382	26
11040	71 595
9744	201 414
12834	8 110
7220	26
4973	83 64
953	24
7386	32
14417	6 17
3398	43 107
1338	644 64
258	32 226
10561	87 88
1173	26
3639	95 12 97
8566	449 5
5113	38
6576	183 272
5169	61
4090	13 118
6596	822
5831	71
6460	163 118 11 49 13
2384	135 151
7171	126 224
5429	12 66 118 156 13 133 77 345
430	11
2942	26
5555	171
12096	42 51 52
11240	
12611	213
11686	183 227
10824	17
14363	129 56
10531	39 353 354
13838	241 151 409
8797	71 133
5391	38
5829	126 309 43 64
4714	128 12 13
4286	224 73
6629	124 52
13113	13
12839	126
13906	89 112 66 77 49 345
2204	153
10624	66 49
11885	80 81
14031	18 17 264
4202	157 112
15022	133 118
5796	319 383 61 130
14744	6
167	83 64
5408	32 132 226 26
2540	250 270 271 272 274 183
13893	305
10887	11 130 188
12506	150 414
2920	183 557 135 741
8409	741 272
2615	26
4557	133 13
12505	228
10176	24
8786	71 791 127
5618	133 61
14549	103 604
746	126 34
7248	414
8805	133
8103	17 38
7361	5
11070	415 136
13467	402 5 107
1799	5
8151	11
7259	26
8220	88 268
14475	334 20
12728	846 43
12713	13
7258	17 257
6335	9 243 77
12407	5
14938	24
11490	220 198
11015	27 96
8692	43
8177	20
2274	13
7091	53
6347	53
6991	139
6982	32 385
7874	9 12 110 8 128 132
8018	95 178 11 99 295
8801	60
419	102
4017	95 12 10 11 13 99
14771	14
13125	79
6042	6 17 96 700 38
5811	89 79 398 73
963	198 153 64 265
13571	185 184 6
4337	6 864
11631	247 287 106 25 26
9128	221 198 265
12028	606 290 135 764
13479	118 26 86
10463	248 68
7897	328 26 568 103 268 25
10851	66 112
10753	8 85 190
3199	9
13078	95 128
14808	9
11507	452 26 97
7174	183 126
2459	80
5366	17 418 417 261 23
4723	794 13 76
2590	17 649 38
12373	84 428 26
3906	198 153
8381	797 87
6001	17 317 506
6741	8 294 11 319 61 130
5946	71
8980	437 722 43
14759	8 619
10703	42 366 518 23 17 224
7636	20
2940	314 315 17 38
8781	95 144 143 11 13 188 10
5817	130 105
6719	453 43 457
12216	70 66 49
4136	277
5128	205
10334	124 52
4331	248 8 85 57 132
3057	24 26 377 25
13749	12 13 10
10759	6
283	17 827 38
11263	9
286	71 133
2941	6
11586	21 17 277 23
2057	351
1275	71
13260	181 26
3838	8 244 798
7884	88
8138	188
8477	126 445 34 446
10934	414
1113	38
3523	106 5
5464	42 14
4835	42 83 64 761
13303	34
7995	135
5566	51
11481	81
5182	126
11151	222
14348	71 133 376 132
10505	101
7365	135
5515	180 42 29 51 52
3951	68 362
6664	106 25 5
7202	98 79
1949	622 158 746 159
2845	71 127
14010	133 295 12 13
7521	507 17 38
10402	17 373 38
14298	224 17 23
13135	152 79
13530	43 107
14603	163 12 128
11276	258 17 239 259
10043	87
14066	407 165 241
11203	32 690 117
4882	883 449 5
3910	500 52 45
1302	171 255
230	319 11
5383	32 385
7814	24 333 86 94 582
232	412 42 83 64
12303	20
4023	18 870 17 264
13023	71 189
1871	133 26
13881	53
8458	493
10361	121 148
5554	6
8173	133 66 49 13
9190	17 38
5978	80 81
352	84 85 86 26
11188	20
3232	68 604 103 10
6748	520 279 448 112
13677	103 10
7694	632 135
13167	183 227
2425	115
10389	150 151 300
11627	248 183 272 844
9193	87 88
14901	20
4450	17 417 359 23
2988	71 133
1838	43
641	24
10956	6 106
4603	259
5478	17 219 302 38
5435	120 130
10822	126
6191	596 38 272
13937	19
10858	238 66 13
3402	340 104 156 103 130 132
9853	124 500 59 45 52
4191	340 187 132
2681	294 11 534 99
4998	126
8636	83 64
3498	228
7971	103
9177	79 75
5664	449 5
9923	73
6951	470 279
14170	328 6
11437	241
6124	749 17 38
10910	168
10694	24 248 567 26 103 132
11069	17 849 848 38 489
1042	54
1276	153
1029	198 222
8031	9
5188	11
14882	622 73
13289	14
10916	32 199 226 200
4745	114 103 104
3516	153
13436	24
6171	365 231 126 34 268 662 446 621 170
12534	128
10269	24 133 25 26
3408	12 132
6627	26
12766	13 86
5112	822
2677	6 142 162
6652	79 73
12432	163 42 40 172 550
11933	128
3743	61 9 76 132
12027	45
3207	32 34
767	163 658 301 120 9 8 659
1544	26
7683	6
13439	17 213 38 473
4130	24
8353	241 409
10762	8
11834	24
14039	9 438 132
12185	43
243	24 26
7474	38
13265	43
3682	152 79 73
12404	53
8453	270 26
2759	122 79 206
14505	622 244
3872	34
2411	61
7444	820 11 99
957	436 26
3169	20
11443	11
1657	340 188
3798	6 735
6895	128 10
13066	103
10277	133 13 12 118
11358	42 422
5608	11 98
8341	220
4267	66
2392	110
10224	32 126 545 35
13935	102
404	163 135 40 42 550
4619	54
13521	26
8597	313 139 239 258
697	120 103 301 108 130
4066	399 135 560
10212	66 232 13
3800	17 136
10882	136
1667	26
3118	626 17 694 38
1955	128
11130	124 500 52 45
5574	328
3697	103 122 655 73
14678	61
7281	14
4013	293 61
12165	105 86
4901	313 139 17 258 636
10993	305
14801	248 204 85 11 66
11101	328 6
2829	123 154
5059	17 198 325 38 222
12144	205
10973	105
4877	152 79
2472	198 222
3202	11
14769	270 163 26
2087	13 118
9532	26
12313	13
3799	250 227 665
14207	17 213
12108	53
1126	126 33 170
13856	126
11003	183 21 272
5444	6
10084	20 19
1048	5 107
10	230
10558	204 66 49
5214	53 308
13698	32 226 200
4022	110
9086	248 72 132 71 287
3334	32 34
14287	105
632	449 5
10532	17 261 23
7612	491 283
874	0
8759	26 437
6764	341
4341	118 86
14302	340 86 26 25 132
7321	71 189
8478	103
8900	17 486 23
14473	66 377 118
52	19
13145	43
9231	55 26
3720	128
6343	20 503
10465	393 132 681 0
6062	66 49
3129	103 10
15051	365 180 820 11 99 498 295 553 61
4208	128 10
223	247 25
412	332 66 112
3619	706
6316	8 323 110
7753	24 72
14222	79
9024	61
6376	443 25
8591	103
262	73 144 110 224 132
11802	53
7062	24 897 25 775
13079	365 231 620 126 34 268 621 170
1334	32 34 35
12496	17 213 602
9114	98 26
2230	32 11 98
9590	212 211
13088	32
13359	318 10
11405	13 12
7183	126 170
9561	582 181 94 138 188 376 29 26 132
5191	26
6409	112 104 132
9013	5 6
13229	367
6136	11
1576	198 222
13149	32 72 226 333 26 25
3119	21 274
3217	43
2136	239
10784	112 70 604 68 103
6757	17 814 38
650	247 25
13572	351
13384	43
13297	53
12869	652 485 213 17 38
9948	38
7012	17 23 261 359
10718	9
2367	130 128 86
8758	42 518 366 23 122 17
3956	24
3260	17
1804	135 172
9283	6 4 262
12030	110 98 11 188 319 61
14284	87 88
5550	24
13858	9
13632	351
11158	87
1332	21 258 259 17 239
4111	61
6822	24
10963	26
8578	178 11 293 61
8763	38
7861	396 79 397 75
13945	5 107
11402	20
10604	26
1408	8 187 110
14409	24 333
2317	777 135 66 118 10
11098	77 108
3425	132 104 26
8835	135
8314	222
14534	390
4157	365 132
2628	26
5762	258 139 17 313
2241	26
6903	248
1261	306 256 506
13663	38
685	694 626
2574	26
4096	126 34 215
1882	23 17 740 358
14178	8 103
13136	152 79 75
14761	152
11304	517 135 151 744 180
6677	93 339 89 14
6534	329 213
12141	105
7144	165
8161	221 265
8726	187 77 154
1600	26
5526	106 449
12275	53 690 691
3096	139 382 259
11365	56 26
11119	103 77 188 108
2595	135
13853	29 43 64 337
3661	529 10
8329	583 180 365 11 156 99
13330	115
8919	17 38
5457	9 243 383 8 157
2327	9
1998	79
2617	135 151
10945	266 17 42 611
11539	88
2121	103
8839	10
14852	21 303 259 17 38
10461	129 77 26
10235	17 302 38 551
77	11 61
10248	11
9971	108 26
1301	66 49
5951	17 219 302 38
3633	13 118
8066	139 258 239
2476	51 52
10990	152 79
13254	25
13652	0
3098	103
7456	248 72 89 71 204 132
3614	213 38
13025	12
5715	128
4736	12 331
10738	171
7001	163 42 40 14
8274	21 17 277 23
12423	356
12868	8 130 331
2225	135 255 336
6878	258 150 151
13232	103
12813	27 28 73
8275	6 631
1793	135 171 151 172
4653	24
14781	83 64
11255	66
12927	8 163 110
1775	6 735
14906	8 110 244
6338	482 142
4991	796
8593	26
2679	163 43 337
3985	6 4
2705	93 188 26
6618	8 145 85 132
7438	374 375 4 262
7598	622 83 64
12854	374
1842	54
10533	13 112
5258	840 43 347
1708	54
2996	20
4677	43
11106	439
9827	351
11968	43 692
2509	8 365 130
13741	26
5958	295 260 11 61
14228	26 86
11911	106 25 5
144	17 38
13591	274
11869	260
7997	150 151
12386	32
10794	53 377
3607	71
12094	17 38 579
3198	6 585
13539	124 45
2494	26
6742	8 9 154
14545	328
6312	8 25 26
11858	135
5613	152 79 75
6441	43
15061	126
1892	26
1139	135
1506	9 8
7298	61
3248	485 213
12907	395 26
8291	8 110 578
3069	11
3789	69 70
13210	139
165	198 153 64 265
2501	9 61
9974	183 181 43
1480	61
6782	24
14659	39 353 79 354 75
6517	290 136 224 845 135
13045	71 133
3860	221 198 265
9464	93 14
1245	133 108 26
7041	295 293
3772	38 43 536
14299	71
3716	32 117
2582	20
2763	20
391	92 94 93 25 84
2835	248 275 641 128 86 132
4749	26
2366	66 49
12012	24 132
3488	26
10663	71 340 26 25 93
7069	221 198 265
14077	53
6349	32 226 200
5674	54
11362	71 181 25
2219	32 610 79
7226	24
4043	11
11950	32 11
8378	66
6138	20
11012	6 505 142
2652	228
11060	32 34
11919	221 198 153 265
217	20
1979	74
2084	71 127
14520	59
13411	816
1769	8
9640	181 381 26 376
2211	26 225 25
10519	38
7450	38
7796	224
4621	135
3861	6 17 38
5301	120 123 105
7416	311 312 142
9363	248 275 128 188 10 103 132
3125	32
5552	24
4649	270
1227	17 267
12938	135
6167	114 702
14784	105 293 45 11 188 99 295
12649	17 38 489
2648	71 127 132
2162	110 61
9115	103 529
9018	24 333
9350	248 887 26 619 132
6485	246 494 5
13367	53
13376	71 189
6133	38
10859	171
1347	120 13
1037	314 315 17 38
7137	180 86 365 118 11 99
6797	106 25 5
5567	125 423 42 17
8898	28 96 111
8504	287 163 26
6250	146 26
1509	737
1040	158 159
14147	151
517	26 279 25
8521	290 277
11000	8 196 9 197
10066	188 105
13985	59 52
671	26
11938	106
11366	17 257 459
14757	150 414
1795	53 163 40 14
7465	248 72 441 270 26
7002	17
3969	80 81 38
8537	123 105 120 56 103 132
14095	124 482 142
10725	250
9006	17 277 23
8487	66
2675	893 187 26
12130	24 133
2906	106 25 5
10010	99
11784	183 274 272
14374	99 108 268
3693	79 152 77
8256	43
8142	248 85 66 118
10149	106 25
11529	590
12460	32
14796	128
13909	88
906	6 141 142
3923	118
13185	128 12 13
4381	24
6635	85 66
9226	133 180
6092	20
8286	71 72 25 26
13226	68 70 144
4645	113
12789	32 117 34
10035	24
13968	365 231 620 126 268 446 621
4447	329 17 213 651
5874	431 10 9 12
3363	18 17 264
2174	21 507 17 728 38
3109	17 38 23
6197	498
11486	787 567 132
3968	103
1860	39 354
3171	0 393 681
8163	10 128 13 12
1993	43 51 180
3545	32
1234	11
14547	17 38 325
1946	9 8
2787	287 26 94
12364	328 340 600 71 26 132
12883	17 18
13801	125 488
7561	43 284
9301	6
94	153
10510	107
766	121 99 224 31 122 553
12660	718 14
9203	163 40 42 550 151 135
8959	8 9 416 301
2937	517 151 478
11049	26
987	246 559 5
12771	135 151
3195	71 133
12006	17 459 38
13011	266 267
8544	6
13146	8 103
11218	
4551	114 103 107
7596	107
7245	88 377 233
9837	17 267
13617	150 201 484 414
8798	163 55 26
11085	128
10809	38
10837	120 103
761	129 26
974	90
4757	26
9247	106 25 5
9314	53 89
9387	365 110 130 383 61
9961	24
12402	126 170 268
13049	26
15030	328 25 619
11380	87
14051	20
10469	41 17 44 38
6711	87 88
12655	12 112 783 66 362 527 10 318
3853	172 704 43
4393	107 26
9700	146 26
11982	53 14
10363	213
3388	21 183 377
263	43
4102	114 702
10891	6 505 142
3833	213
8315	139 17
2046	120 133 13
12473	126 34
4078	161 336
11677	32 135
4177	135 171 172
301	151
9132	105
4878	43
1932	24
398	50
7042	5 107
14210	410 151 744 241
11219	26
343	77 79 75
1104	174
10177	183
10570	258 17 389
6280	223 151
14846	241
8795	59 52 45
4108	241 151 409
4671	351
4462	38
12223	54
3005	150 151
11312	583 8 365 110 584
3377	126
3734	12 99 118 11 13 128 10
1351	383 395 120 8 130 132
7197	53 21
14640	490 79
5572	342 667 98
5531	43
12773	71 127
12765	36
9628	17 492 23 142
9076	340 104 188 103 132
13731	351
11368	107 26
6108	8
1152	622 148 73
14840	66 49
1974	428 17 548 38
12548	103 604 10
11926	14
5284	260 293 11 319 295
2434	494 5
14569	17 38
7519	485 213 136
6917	21 507 17 38
9477	135 151 172
616	126 122 42 446 622
12233	66 49
7434	26
2839	26
259	88
14399	26
5154	66 49
6454	124 500 52
2956	32 385
4365	45
823	6 142
2365	139 258 239
3930	290 135 723
3766	519 20
13288	27 28 30
9626	255
3671	212
9950	14
7657	26
11237	570 17 18 38
9812	0
5932	874 83 64
2658	52 51
1552	495 484 494 5
1393	248 12 112 440 66 362 377 639
1549	43
13812	228 634
13917	32
13400	11 10
10382	14
14935	27 28 30
9366	13
4759	382 258 259 17
5754	24 448
5727	
1310	250 466
3829	99 365 11 553 130
9326	124
9480	17 43 38
11980	198
11928	45 52
1322	224 672
1859	6 773 4 83
11593	295 12 10
6482	365 14 624
11882	137 128 331
10102	126 170
11177	248 56 26 85 86 232 132
11415	282
9636	38
9633	80 81 530
7497	622 746
1916	514 26
